article_id,article_type_id,Experimental/observational,Study type,Harmonized_study type,Location,Region,Longhurst province,Habitat type_harmonized,Seasonality_harmonized,Trawling gear type_harmonized,Latitude_study_site,Longitude_study_site,Water depth (m),Sample core depth slice,Response variable,Mean_After_control,Term_var_After_control,Value_var_After_control,SD_After_control,n_After_control,Mean_Before_control,Term_var_Before_control,Value_var_Before_control,SD_Before_control,n_Before_control,Mean_Before_impact,Term_var_Before_impact,Value_var_Before_impact,SD_Before_impact,n_Before_impact,Mean_After_impact,Term_var_After_impact,Value_var_After_impact,SD_After_impact,n_After_impact,Time since trawl (days),Trawling effort_numerical_harmonized,Trawling effort_units_harmonized,Trawling_effort_GFW,Time since first disturbance (years),Historically fished,Model_Chl_bottom (mg/m3),Model_Current_velocity (m/s),Model_Dissolved_Oxygen (mol/m3), Model_NO3_bottom (mol/m3),Model_PO4_bottom (mol/m3),Model_Sal_bottom,Model_Silicate_bottom (mol/m3),Model_Temp_bottom,Model_NPP_surface (g/m3/day),dist_shore (m)
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate spring,Dredging,43.93185709,-69.58824727,50,0-1,TN,,,,,,,,,,,1.48,SD,,0.093036898,3,0.99,SD,,0.063921665,3,0,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate spring,Dredging,43.93185709,-69.58824727,50,0-1,TOC/TN,,,,,,,,,,,8.43,SD,,3.172865274,3,10.41,SD,,6.426363381,3,0,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TOC,,,,,,,,,,,12.53,SD,,0.595376129,3,9.84,SD,,0.715200625,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,Phaeopigments,,,,,,,,,,,28.46,SD,,1.271795404,3,21.1,SD,,6.25036099,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,Phytopigments,,,,,,,,,,,11.38,SD,,0.905963955,3,9.12,SD,,0.940585058,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,Chl-a,,,,,,,,,,,5.24,SD,,1.519151022,3,1.74,SD,,0.93690648,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TN,,,,,,,,,,,1.48,SD,,0.093036898,3,1.08,SD,,0.069732726,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TOC/TN,,,,,,,,,,,8.43,SD,,3.172865274,3,9.22,SD,,5.691745473,3,120,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TOC,,,,,,,,,,,12.53,SD,,0.595376129,3,10.4,SD,,0.755903099,3,180,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,Phaeopigments,,,,,,,,,,,28.46,SD,,1.271795404,3,8.28,SD,,2.452748294,3,180,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TN,,,,,,,,,,,1.48,SD,,0.093036898,3,1.3,SD,,0.08393754,3,180,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
164,164,Experimental,Before After Control Impact,Experimental,Damariscotta River estuary,Gulf of Maine,Northwest Atlantic shelves,Shallow silty sand,Temperate summer,Dredging,43.93185709,-69.58824727,50,0-1,TOC/TN,,,,,,,,,,,8.43,SD,,3.172865274,3,7.99,SD,,4.932434526,3,180,23,Hauls prior sampling,0,,0,0.746566,0.13838,290.227264,0.646329,0.168824,31.968012,5.84886,9.90712,0.020104,876.627014
165,165,Experimental,Control Impact,Experimental,Limfjorden,Danish sound,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,56.922,9.098,7,0-5,OM (LOI),3.4,SD,0.282842712,0.282842712,12,,,,,,,,,,,3,SE,0.5,1.224744871,6,0,12,Hauls prior sampling,0,80,1,0.54300748,0.223086,285.619678,0.49216796,0.14323298,31.6544703,4.76163139,10.5197183,0.00972915,0
165,165,Experimental,Control Impact,Experimental,Limfjorden,Danish sound,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,56.922,9.098,7,0-5,OM (LOI),3.4,SD,0.282842712,0.282842712,12,,,,,,,,,,,3.1,SE,0.4,0.979795897,6,40,12,Hauls prior sampling,0,80,1,0.54330463,0.222878,285.610096,0.4924296,0.14317542,31.6665496,4.75928984,10.5197329,0.0097431,0
165,165,Experimental,Control Impact,Experimental,Limfjorden,Danish sound,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,56.922,9.098,7,0-5,OM (LOI),2.05,SD,0.777817459,0.777817459,12,,,,,,,,,,,3,SE,0.5,1.224744871,6,0,12,Hauls prior sampling,0,80,1,0.54300748,0.223086,285.619678,0.49216796,0.14323298,31.6544703,4.76163139,10.5197183,0.00972915,0
165,165,Experimental,Control Impact,Experimental,Limfjorden,Danish sound,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,56.922,9.098,7,0-5,OM (LOI),2.05,SD,0.777817459,0.777817459,12,,,,,,,,,,,3.1,SE,0.4,0.979795897,6,40,12,Hauls prior sampling,0,80,1,0.54330463,0.222878,285.610096,0.4924296,0.14317542,31.6665496,4.75928984,10.5197329,0.0097431,0
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,35.42,22.83,200,0-2,TOC,4013.805652,SD,543.1346974,543.1346974,10,,,,,,,,,,,4201.819411,SD,573.953347,573.953347,10,-190,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,35.42,22.83,200,0-2,Phaeopigments,2.795579621,SD,0.898906085,0.898906085,10,,,,,,,,,,,2.616553355,SD,0.615794876,0.615794876,10,-190,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,35.42,22.83,200,0-2,Phytopigments,2.930691085,SD,0.899991106,0.899991106,10,,,,,,,,,,,2.736214474,SD,0.616403467,0.616403467,10,-190,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate summer,Otter Trawl,35.42,22.83,200,0-2,Chl-a,0.135111464,SD,0.044179647,0.044179647,10,,,,,,,,,,,0.119661119,SD,0.027384392,0.027384392,10,-190,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate autumn,Otter Trawl,35.42,22.83,200,0-2,TOC,3920.490812,SD,69.46235451,69.46235451,20,,,,,,,,,,,4195.040343,SD,51.35861824,51.35861824,20,-144.5,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate autumn,Otter Trawl,35.42,22.83,200,0-2,Phaeopigments,3.445406179,SD,0.554534431,0.554534431,20,,,,,,,,,,,2.854601127,SD,0.09637608,0.09637608,20,-144.5,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate autumn,Otter Trawl,35.42,22.83,200,0-2,Phytopigments,3.655848745,SD,0.57668878,0.57668878,20,,,,,,,,,,,3.001121812,SD,0.108871478,0.108871478,20,-144.5,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate autumn,Otter Trawl,35.42,22.83,200,0-2,Chl-a,0.210442566,SD,0.022154349,0.022154349,20,,,,,,,,,,,0.146520685,SD,0.012495397,0.012495397,20,-144.5,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate winter,Otter Trawl,35.42,22.83,200,0-2,TOC,3976.888855,SD,607.4472825,607.4472825,10,,,,,,,,,,,4101.888042,SD,147.4975028,147.4975028,10,-68,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate winter,Otter Trawl,35.42,22.83,200,0-2,Phaeopigments,2.200410831,SD,0.801344347,0.801344347,10,,,,,,,,,,,2.180570569,SD,0.329929007,0.329929007,10,-68,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate winter,Otter Trawl,35.42,22.83,200,0-2,Phytopigments,2.32250996,SD,0.803107879,0.803107879,10,,,,,,,,,,,2.296266444,SD,0.331274464,0.331274464,10,-68,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate winter,Otter Trawl,35.42,22.83,200,0-2,Chl-a,0.12209913,SD,0.053193062,0.053193062,10,,,,,,,,,,,0.115695876,SD,0.029826508,0.029826508,10,-68,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate spring,Otter Trawl,35.42,22.83,200,0-2,TOC,4097.51715,SD,115.6904939,115.6904939,20,,,,,,,,,,,4106.61746,SD,113.0511957,113.0511957,20,27,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate spring,Otter Trawl,35.42,22.83,200,0-2,Phaeopigments,2.801457158,SD,0.615015177,0.615015177,20,,,,,,,,,,,2.903070852,SD,0.089114312,0.089114312,20,27,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate spring,Otter Trawl,35.42,22.83,200,0-2,Phytopigments,2.955396243,SD,0.628998805,0.628998805,20,,,,,,,,,,,3.040920781,SD,0.075120062,0.075120062,20,27,,,,,1,,,,,,,,,,
167,167,Observational,Control Impact,Comparative trawl vs control,Crete,Crete,Mediterranean Sea,Deep mud,Temperate spring,Otter Trawl,35.42,22.83,200,0-2,Chl-a,0.153939086,SD,0.013983628,0.013983628,20,,,,,,,,,,,0.137849929,SD,0.01399425,0.01399425,20,27,,,,,1,,,,,,,,,,
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,120,SD,,19.75720412,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,104,SD,,11.30123668,14,1,10,Hauls prior sampling,0,0.328767123,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,41.4,SD,,12.94316813,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,47.5,SD,,3.452442039,14,1,10,Hauls prior sampling,0,0.328767123,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,123,SD,,20.25113422,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,114,SD,,12.38789406,14,1,10,Hauls prior sampling,0,0.747945205,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,41.1,SD,,12.84937706,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,49.6,SD,,3.605076319,14,1,10,Hauls prior sampling,0,0.747945205,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,120,SD,,19.75720412,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,103,SD,,11.19257095,14,1,10,Hauls prior sampling,0,1.328767123,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,43,SD,,13.44338719,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,46.1,SD,,3.350685853,14,1,10,Hauls prior sampling,0,1.328767123,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,119,SD,,19.59256075,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,104,SD,,11.30123668,14,180,10,Hauls prior sampling,0,1.747945205,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,38.8,SD,,12.13031216,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,44.3,SD,,3.21985647,14,180,10,Hauls prior sampling,0,1.747945205,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,120,SD,,19.75720412,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,106,SD,,11.51856816,14,360,10,Hauls prior sampling,0,2.331506849,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,44.7,SD,,13.97486994,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,49.2,SD,,3.576003123,14,360,10,Hauls prior sampling,0,2.331506849,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,Mean grain size,121,SD,,19.92184748,14,123,SD,,18.69776855,8,110,SD,,10.04501215,9,103,SD,,11.19257095,14,540,10,Hauls prior sampling,0,2.750684932,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
170,170,Experimental,Before After Control Impact,Experimental,Loch Gareloch,West Coast of Scotland,Northeast Atlantic shelves,Shallow mud,Temperate autumn,Otter Trawl,56.03333333,-4.8,32.5,surface sediment,TOC,46.1,SD,,14.41256161,14,42.4,SD,,17.04962142,8,48.2,SD,,2.290273697,9,49.6,SD,,3.605076319,14,540,10,Hauls prior sampling,0,2.750684932,0,1.15202219,0.0414046,278.475959,1.5255355,0.17585222,34.49819,7.31227035,10.7349803,0.01835968,11835.2002
181,181,Experimental,Control Impact,Experimental,Houston Beach,Bay of Fundy,Northwest Atlantic shelves,Shallow sand,Temperate autumn,Otter Trawl,45.20436091,-64.3619922,1,0-5,Chl-a,3.196980784,SD,1.329164937,1.329164937,210,,,,,,,,,,,2.666540188,SD,1.299399279,1.299399279,210,,,,0,,1,0.7177692,0.0373175,308.965966,2.19364564,0.13861326,30.5754627,8.10963543,7.12694047,0.01464673,20161.9004
181,181,Experimental,Control Impact,Experimental,Houston Beach,Bay of Fundy,Northwest Atlantic shelves,Shallow sand,Temperate autumn,Otter Trawl,45.20436091,-64.3619922,1,0-5,Chl-a,3.196980784,SD,1.329164937,1.329164937,210,,,,,,,,,,,2.715139442,SD,1.308196546,1.308196546,210,,,,0,,1,0.7177692,0.0373175,308.965966,2.19364564,0.13861326,30.5754627,8.10963543,7.12694047,0.01464673,20161.9004
181,181,Experimental,Control Impact,Experimental,Houston Beach,Bay of Fundy,Northwest Atlantic shelves,Shallow sand,Temperate summer,Otter Trawl,45.20436091,-64.3619922,22.57692308,0-5,Chl-a,16.31601256,SD,9.552507743,9.552507743,156,,,,,,,,,,,18.80807554,SD,22.11508614,22.11508614,156,,,,0,,1,0.708260017,0.036068408,308.475897,2.179167317,0.140547475,30.57336153,7.995108778,7.187406362,0.014563202,23588.48468
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,TOC,,,,,,,,,,,534,SD,,0,1,391,SD,,0,1,0.5,2,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,Chl-a,,,,,,,,,,,2.51,SD,,0,1,2.22,SD,,0,1,0.5,2,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,TOC,,,,,,,,,,,534,SD,,0,1,423,SD,,0,1,0.5,4,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,Chl-a,,,,,,,,,,,2.51,SD,,0,1,1.95,SD,,0,1,0.5,4,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,TOC,,,,,,,,,,,534,SD,,0,1,526,SD,,0,1,0.5,12,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,Chl-a,,,,,,,,,,,2.51,SD,,0,1,1.84,SD,,0,1,0.5,12,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,TOC,,,,,,,,,,,534,SD,,0,1,336,SD,,0,1,1,25,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
183,183,Experimental,Before After,Experimental,"Firemore, Loch Ewe, Scotland",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Dredging,57.83333333,-5.673333333,5,0-2,Chl-a,,,,,,,,,,,2.51,SD,,0,1,2.26,SD,,0,1,1,25,Hauls prior sampling,0,55,1,0.78688421,0.0937903,278.201345,1.89830821,0.22545676,35.0520917,4.16613027,10.352271,0.01319938,3193.83008
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow sand,Temperate spring,Dredging,43.86,-69.53,8,0-1,TOC,12.89414677,SE,0.498004644,0.704284921,2,,,,,,,,,,,7.732173775,SE,0.498004644,0.704284921,2,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow sand,Temperate spring,Dredging,43.86,-69.53,8,0-1,Phaeopigments,55.93983961,SE,13.5590643,19.17541262,2,,,,,,,,,,,22.41196548,SE,9.829564059,13.9011028,2,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow sand,Temperate spring,Dredging,43.86,-69.53,8,0-1,Phytopigments,19.52659708,SE,0.504075215,0.712870006,2,,,,,,,,,,,19.3339738,SE,0.51564963,0.7292387,2,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow sand,Temperate spring,Dredging,43.86,-69.53,8,0-1,Chl-a,26.77889225,SE,5.852357815,8.276483793,2,,,,,,,,,,,6.968400866,SE,3.708184747,5.244165161,2,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow sand,Temperate spring,Dredging,43.86,-69.53,8,0-1,Proteins,1.420391176,SE,0.077994855,0.110301382,2,,,,,,,,,,,0.845545063,SE,0.133738237,0.189134428,2,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,43.86,-69.53,20,0-2,Phaeopigments,91.89189189,SD,,18.61463656,4,,,,,,,,,,,81.68168168,SD,,24.19620838,4,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,43.86,-69.53,20,0-2,Chl-a,10.9743569,SD,,3.279641691,4,,,,,,,,,,,8.662477014,SD,,4.664328074,4,1,1,Hauls prior sampling,,,,,,,,,,,,,
184,184,Experimental,Control Impact,Experimental,"Thread of Life, Damariscotta estuary, Maine",Gulf of Maine,Northwest Atlantic shelves,Shallow mud,Temperate spring,Otter Trawl,43.86,-69.53,20,0-2,Proteins,3.739275713,SD,,0.293218316,4,,,,,,,,,,,3.533445774,SD,,0.445747827,4,1,1,Hauls prior sampling,,,,,,,,,,,,,
0,0,Experimental,Before After,Experimental,"Vlakte van de Raan, North Sea",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Beam trawl,51.565,3.25,10,0-1,Chl-a,,,,,,,,,,,19.99938,SD,16.2366,16.2366,12,7.391449,SD,10.76372,10.76372,12,0,6,Hauls prior sampling,,,1,1.297704,0.122398,278.000305,1.67179,0.157217,34.376694,3.196971,12.242711,0.025621,13247
0,0,Experimental,Before After,Experimental,"Vlakte van de Raan, North Sea",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Pulse trawl,51.565,3.25,10,0-1,Chl-a,,,,,,,,,,,13.70854,SD,9.249047,9.249047,10,8.611927,SD,12.54931,12.54931,12,0,6,Hauls prior sampling,,,1,1.297704,0.122398,278.000305,1.67179,0.157217,34.376694,3.196971,12.242711,0.025621,13247
0,0,Experimental,Before After,Experimental,"Vlakte van de Raan, North Sea",North Sea,Northeast Atlantic shelves,Shallow sand,Temperate summer,Pulse trawl,51.565,3.25,10,0-1,Chl-a,,,,,,,,,,,14.91351,SD,10.93307,10.93307,10,23.59413,SD,27.95911,27.95911,12,0,6,Hauls prior sampling,,,1,1.297704,0.122398,278.000305,1.67179,0.157217,34.376694,3.196971,12.242711,0.025621,13247
